A,B,C,D,E,F 
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
computer most python,0.38689999999999997,0.33520000000000005,0.26580000000000004,0.4625,0.35710000000000003
unit more,0.384,0.256,0.254,0.248,0.236
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free quick,0.6890000000000001,0.248,0.246,0.274,0.223
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
building python,0.298,0.292,0.271,0.49499999999999994,0.364
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
building python,0.298,0.292,0.271,0.49499999999999994,0.364
watch,0.4,0.25,0.27599999999999997,0.284,0.258
python machine,0.316,0.337,0.29,0.537,0.378
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
little,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free red social,0.6880000000000001,0.31533333333333335,0.2573333333333333,0.32866666666666666,0.2326666666666667
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python machine,0.316,0.337,0.29,0.537,0.378
python machine,0.316,0.337,0.29,0.537,0.378
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python machine,0.316,0.337,0.29,0.537,0.378
python machine,0.316,0.337,0.29,0.537,0.378
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
python machine,0.316,0.337,0.29,0.537,0.378
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
restaurant,0.702,0.272,0.262,0.266,0.296
perfection,0.728,0.3,0.294,0.33999999999999997,0.272
world,0.5860000000000001,0.32,0.366,0.352,0.308
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
world,0.5860000000000001,0.32,0.366,0.352,0.308
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
world,0.5860000000000001,0.32,0.366,0.352,0.308
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free learn,0.789,0.285,0.267,0.29900000000000004,0.22000000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free learn memory,0.75,0.3233333333333333,0.34266666666666673,0.32733333333333337,0.25933333333333336
free learn memory,0.75,0.3233333333333333,0.34266666666666673,0.32733333333333337,0.25933333333333336
free learn memory,0.75,0.3233333333333333,0.34266666666666673,0.32733333333333337,0.25933333333333336
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
free learn memory,0.75,0.3233333333333333,0.34266666666666673,0.32733333333333337,0.25933333333333336
free learn memory,0.75,0.3233333333333333,0.34266666666666673,0.32733333333333337,0.25933333333333336
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
slap,0.22400000000000003,0.6940000000000001,0.458,0.49400000000000005,0.418
slap,0.22400000000000003,0.6940000000000001,0.458,0.49400000000000005,0.418
slap,0.22400000000000003,0.6940000000000001,0.458,0.49400000000000005,0.418
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
pleasure quite,0.952,0.22200000000000003,0.22200000000000003,0.252,0.244
pleasure quite,0.952,0.22200000000000003,0.22200000000000003,0.252,0.244
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
any,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free python part,0.48333333333333334,0.274,0.2773333333333333,0.4166666666666667,0.316
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
complete,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
complete,0,0,0,0,0
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
complete,0,0,0,0,0
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
restaurant,0.702,0.272,0.262,0.266,0.296
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
talent broken,0.512,0.40700000000000003,0.446,0.376,0.28200000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free most,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
more,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free complete world,0.7290000000000001,0.275,0.298,0.309,0.263
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
