A,B,C,D,E,F,G 
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
complete python quick,0.384,0.301,0.28300000000000003,0.496,0.35300000000000004,Fear
like,0,0,0,0,0,Happiness
complete python quick,0.384,0.301,0.28300000000000003,0.496,0.35300000000000004,Fear
most powerful,0.6012,0.28800000000000003,0.23040000000000002,0.40499999999999997,0.2358,Happiness
like,0,0,0,0,0,Happiness
complete python quick,0.384,0.301,0.28300000000000003,0.496,0.35300000000000004,Fear
python quick,0.384,0.301,0.28300000000000003,0.496,0.35300000000000004,Fear
custom,0.442,0.242,0.256,0.236,0.23399999999999999,Happiness
like,0,0,0,0,0,Happiness
most,0,0,0,0,0,Happiness
machine improve pain,0.46066666666666667,0.4206666666666667,0.3993333333333334,0.45066666666666666,0.308,Happiness
spring,0.874,0.236,0.246,0.236,0.242,Happiness
material,0.40800000000000003,0.296,0.288,0.27,0.312,Happiness
radio,0.6599999999999999,0.324,0.298,0.22799999999999998,0.268,Happiness
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997,Happiness
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
like,0,0,0,0,0,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
radiator broken,0.27,0.43900000000000006,0.45,0.379,0.301,Sadness
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25,Happiness
lamp,0.352,0.22400000000000003,0.22999999999999998,0.22999999999999998,0.22400000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
love hate hate,0.5740000000000001,0.576,0.54,0.523,0.42400000000000004,Anger
lamp,0.352,0.22400000000000003,0.22999999999999998,0.22999999999999998,0.22400000000000003,Happiness
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
good hate hate much,0.5439999999999999,0.5229999999999999,0.438,0.43900000000000006,0.41500000000000004,Happiness
less option,0.422,0.736,0.762,0.6859999999999999,0.784,Disgust
lamp,0.352,0.22400000000000003,0.22999999999999998,0.22999999999999998,0.22400000000000003,Happiness
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25,Happiness
good hate hate much,0.5439999999999999,0.5229999999999999,0.438,0.43900000000000006,0.41500000000000004,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
like,0,0,0,0,0,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
good hate hate much,0.5439999999999999,0.5229999999999999,0.438,0.43900000000000006,0.41500000000000004,Happiness
good hate hate much,0.5439999999999999,0.5229999999999999,0.438,0.43900000000000006,0.41500000000000004,Happiness
present,0.8099999999999999,0.252,0.27,0.272,0.22400000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free dream,0.833,0.269,0.293,0.31500000000000006,0.251,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
like,0,0,0,0,0,Happiness
present,0.8099999999999999,0.252,0.27,0.272,0.22400000000000003,Happiness
free free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
python part,0.28900000000000003,0.296,0.301,0.492,0.36500000000000005,Fear
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264,Happiness
safe context,0.5509999999999999,0.22800000000000004,0.229,0.258,0.21600000000000003,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
nice,0.8539999999999999,0.22200000000000003,0.23199999999999998,0.22799999999999998,0.22400000000000003,Happiness
love hate hate,0.5740000000000001,0.576,0.54,0.523,0.42400000000000004,Anger
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
vision vision,0.616,0.272,0.262,0.294,0.23399999999999999,Happiness
love hate hate,0.5740000000000001,0.576,0.54,0.523,0.42400000000000004,Anger
vision vision,0.616,0.272,0.262,0.294,0.23399999999999999,Happiness
more,0,0,0,0,0,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
more,0,0,0,0,0,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
natural,0.648,0.27599999999999997,0.282,0.296,0.268,Happiness
natural,0.648,0.27599999999999997,0.282,0.296,0.268,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
tune,0.6,0.23399999999999999,0.27,0.22599999999999998,0.22599999999999998,Happiness
tune,0.6,0.23399999999999999,0.27,0.22599999999999998,0.22599999999999998,Happiness
tune,0.6,0.23399999999999999,0.27,0.22599999999999998,0.22599999999999998,Happiness
tune,0.6,0.23399999999999999,0.27,0.22599999999999998,0.22599999999999998,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
tune,0.6,0.23399999999999999,0.27,0.22599999999999998,0.22599999999999998,Happiness
leader,0.71,0.296,0.24,0.31,0.246,Happiness
like,0,0,0,0,0,Happiness
world happy machine,0.6306666666666666,0.29133333333333333,0.292,0.3126666666666667,0.26866666666666666,Happiness
phase,0.394,0.364,0.358,0.33599999999999997,0.31,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
not,0,0,0,0,0,Happiness
dead computer,0.398,0.426,0.48,0.45999999999999996,0.34199999999999997,Sadness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
too good love,0.7372,0.24020000000000002,0.28440000000000004,0.27759999999999996,0.1898,Happiness
more,0,0,0,0,0,Happiness
arm power,0.529,0.294,0.24900000000000003,0.355,0.25999999999999995,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
idea,0.612,0.264,0.266,0.264,0.242,Happiness
powerful,0.6679999999999999,0.32,0.256,0.45,0.262,Happiness
powerful board computer,0.49666666666666665,0.3333333333333333,0.26333333333333336,0.3373333333333333,0.2693333333333333,Happiness
board computer,0.4109999999999999,0.34,0.267,0.28099999999999997,0.273,Happiness
not,0,0,0,0,0,Happiness
arm clock,0.333,0.254,0.24699999999999997,0.257,0.23899999999999996,Happiness
arm clock,0.333,0.254,0.24699999999999997,0.257,0.23899999999999996,Happiness
arm clock,0.333,0.254,0.24699999999999997,0.257,0.23899999999999996,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
secure,0.8119999999999999,0.22599999999999998,0.258,0.302,0.22799999999999998,Happiness
too good love,0.7372,0.24020000000000002,0.28440000000000004,0.27759999999999996,0.1898,Happiness
much hard,0.16499999999999998,0.22200000000000003,0.175,0.221,0.13999999999999999,Anger
happy hope safe,0.8580000000000001,0.21333333333333335,0.2406666666666667,0.25266666666666665,0.21533333333333335,Happiness
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
not,0,0,0,0,0,Happiness
journal,0.462,0.346,0.398,0.33999999999999997,0.29,Happiness
terrible,0.22000000000000003,0.562,0.616,0.562,0.41600000000000004,Sadness
failure failure,0.22799999999999998,0.732,0.8119999999999999,0.78,0.572,Sadness
hope watch,0.607,0.23500000000000001,0.273,0.274,0.23900000000000002,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
more smile life,0.7295999999999999,0.28480000000000005,0.32,0.32320000000000004,0.21760000000000002,Happiness
more smile life,0.7295999999999999,0.28480000000000005,0.32,0.32320000000000004,0.21760000000000002,Happiness
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
complete event,0.524,0.284,0.294,0.27599999999999997,0.242,Happiness
not like people,0.313,0.191,0.19,0.193,0.172,Happiness
not like,0,0,0,0,0,Happiness
easy,0.784,0.22200000000000003,0.22999999999999998,0.238,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
secure,0.8119999999999999,0.22599999999999998,0.258,0.302,0.22799999999999998,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
fun part,0.624,0.23200000000000004,0.256,0.24900000000000003,0.229,Happiness
improve,0.792,0.258,0.25,0.294,0.21200000000000002,Happiness
complete event,0.524,0.284,0.294,0.27599999999999997,0.242,Happiness
hell too,0.22999999999999998,0.646,0.658,0.772,0.5519999999999999,Fear
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
free memory,0.772,0.315,0.362,0.325,0.278,Happiness
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
news,0.42800000000000005,0.418,0.49000000000000005,0.466,0.418,Sadness
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
knowledge more,0.6799999999999999,0.23399999999999999,0.236,0.256,0.22999999999999998,Happiness
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
free memory,0.772,0.315,0.362,0.325,0.278,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
free memory,0.772,0.315,0.362,0.325,0.278,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
office,0.38,0.42800000000000005,0.388,0.378,0.33999999999999997,Anger
part,0.316,0.256,0.298,0.274,0.252,Happiness
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
privacy,0.618,0.304,0.288,0.316,0.23199999999999998,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
any,0,0,0,0,0,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
red green not,0.542,0.34500000000000003,0.258,0.301,0.246,Happiness
red green not,0.542,0.34500000000000003,0.258,0.301,0.246,Happiness
car,0.718,0.32599999999999996,0.29,0.384,0.256,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998,Happiness
not,0,0,0,0,0,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
wine,0.74,0.29,0.368,0.282,0.308,Happiness
flower,0.734,0.25,0.27599999999999997,0.242,0.23399999999999999,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
natural,0.648,0.27599999999999997,0.282,0.296,0.268,Happiness
natural,0.648,0.27599999999999997,0.282,0.296,0.268,Happiness
not,0,0,0,0,0,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
tool,0.316,0.266,0.242,0.27,0.246,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
lamp,0.352,0.22400000000000003,0.22999999999999998,0.22999999999999998,0.22400000000000003,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
never any game,0.29400000000000004,0.6220000000000001,0.682,0.7060000000000001,0.76,Disgust
taste music music,0.7639999999999999,0.30066666666666664,0.31666666666666665,0.27799999999999997,0.29666666666666663,Happiness
learn little,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
health,0.8460000000000001,0.33399999999999996,0.376,0.446,0.294,Happiness
part,0.316,0.256,0.298,0.274,0.252,Happiness
more history,0.2,0.15,0.17099999999999999,0.154,0.153,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
friendly tool,0.617,0.24500000000000002,0.22999999999999998,0.24400000000000005,0.229,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
not,0,0,0,0,0,Happiness
not,0,0,0,0,0,Happiness
part,0.316,0.256,0.298,0.274,0.252,Happiness
wonder,0.644,0.242,0.27599999999999997,0.32,0.238,Happiness
book knowledge,0.643,0.317,0.31799999999999995,0.314,0.29500000000000004,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
too much,0,0,0,0,0,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
fantasy,0.8140000000000001,0.238,0.262,0.25,0.244,Happiness
swift,0.40800000000000003,0.244,0.236,0.25,0.21600000000000003,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
coin,0.44800000000000006,0.24,0.22799999999999998,0.22400000000000003,0.24,Happiness
coin,0.44800000000000006,0.24,0.22799999999999998,0.22400000000000003,0.24,Happiness
coin,0.44800000000000006,0.24,0.22799999999999998,0.22400000000000003,0.24,Happiness
freedom,0.884,0.256,0.286,0.33799999999999997,0.22999999999999998,Happiness
coin,0.44800000000000006,0.24,0.22799999999999998,0.22400000000000003,0.24,Happiness
hell too,0.22999999999999998,0.646,0.658,0.772,0.5519999999999999,Fear
like,0,0,0,0,0,Happiness
never,0,0,0,0,0,Happiness
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
hell too,0.22999999999999998,0.646,0.658,0.772,0.5519999999999999,Fear
hell,0.22999999999999998,0.646,0.658,0.772,0.5519999999999999,Fear
not easy,0.21600000000000003,0.7779999999999999,0.77,0.762,0.782,Disgust
learn little,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
learn little,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997,Happiness
flower,0.734,0.25,0.27599999999999997,0.242,0.23399999999999999,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
arm hard,0.348,0.34500000000000003,0.284,0.33799999999999997,0.253,Happiness
health,0.8460000000000001,0.33399999999999996,0.376,0.446,0.294,Happiness
trouble,0.256,0.506,0.492,0.5860000000000001,0.32,Fear
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
part,0.316,0.256,0.298,0.274,0.252,Happiness
free key,0.647,0.248,0.23700000000000002,0.258,0.22199999999999998,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
tragedy,0.22200000000000003,0.62,0.8560000000000001,0.712,0.44800000000000006,Sadness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
wonder,0.644,0.242,0.27599999999999997,0.32,0.238,Happiness
health,0.8460000000000001,0.33399999999999996,0.376,0.446,0.294,Happiness
not,0,0,0,0,0,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
wonder,0.644,0.242,0.27599999999999997,0.32,0.238,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
wonder,0.644,0.242,0.27599999999999997,0.32,0.238,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
present,0.8099999999999999,0.252,0.27,0.272,0.22400000000000003,Happiness
not not very not,0,0,0,0,0,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236,Happiness
time alive,0.6199999999999999,0.292,0.31799999999999995,0.354,0.246,Happiness
time alive,0.6199999999999999,0.292,0.31799999999999995,0.354,0.246,Happiness
flower,0.734,0.25,0.27599999999999997,0.242,0.23399999999999999,Happiness
free key,0.647,0.248,0.23700000000000002,0.258,0.22199999999999998,Happiness
more,0,0,0,0,0,Happiness
runner fish,0.514,0.24900000000000003,0.255,0.262,0.281,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
more,0,0,0,0,0,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
too much,0,0,0,0,0,Happiness
game,0.706,0.378,0.318,0.294,0.24,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
writer,0.53,0.32999999999999996,0.39,0.316,0.286,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
kind music enjoy,0.843,0.274,0.29000000000000004,0.23500000000000001,0.227,Happiness
part love,0.63,0.298,0.36500000000000005,0.34199999999999997,0.248,Happiness
not,0,0,0,0,0,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
game,0.706,0.378,0.318,0.294,0.24,Happiness
game,0.706,0.378,0.318,0.294,0.24,Happiness
vision vision,0.616,0.272,0.262,0.294,0.23399999999999999,Happiness
love,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244,Happiness
history,0.4,0.3,0.34199999999999997,0.308,0.306,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
present,0.8099999999999999,0.252,0.27,0.272,0.22400000000000003,Happiness
delight,0.9400000000000001,0.21800000000000003,0.22599999999999998,0.22599999999999998,0.21600000000000003,Happiness
arm hard,0.348,0.34500000000000003,0.284,0.33799999999999997,0.253,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
delight,0.9400000000000001,0.21800000000000003,0.22599999999999998,0.22599999999999998,0.21600000000000003,Happiness
circle news,0.41100000000000003,0.32299999999999995,0.36500000000000005,0.35300000000000004,0.317,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003,Happiness
circle news,0.41100000000000003,0.32299999999999995,0.36500000000000005,0.35300000000000004,0.317,Happiness
not quiet,0.55,0.716,0.576,0.6439999999999999,0.762,Disgust
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
space,0.512,0.242,0.3,0.37,0.22200000000000003,Happiness
circle news,0.41100000000000003,0.32299999999999995,0.36500000000000005,0.35300000000000004,0.317,Happiness
bus,0.314,0.292,0.25,0.286,0.298,Happiness
item,0.322,0.264,0.248,0.248,0.244,Happiness
life,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998,Happiness
more,0,0,0,0,0,Happiness
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004,Fear
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
health,0.8460000000000001,0.33399999999999996,0.376,0.446,0.294,Happiness
fault,0.238,0.532,0.434,0.484,0.346,Anger
power,0.692,0.34199999999999997,0.27999999999999997,0.476,0.294,Happiness
fault,0.238,0.532,0.434,0.484,0.346,Anger
not,0,0,0,0,0,Happiness
name,0.508,0.298,0.27799999999999997,0.264,0.252,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
more,0,0,0,0,0,Happiness
not,0,0,0,0,0,Happiness
more,0,0,0,0,0,Happiness
more,0,0,0,0,0,Happiness
hope watch,0.607,0.23500000000000001,0.273,0.274,0.23900000000000002,Happiness
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997,Happiness
friendly,0.9179999999999999,0.22400000000000003,0.21800000000000003,0.21800000000000003,0.21200000000000002,Happiness
field,0.48,0.244,0.252,0.266,0.22599999999999998,Happiness
arm hard,0.348,0.34500000000000003,0.284,0.33799999999999997,0.253,Happiness
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003,Happiness
tree,0.516,0.22400000000000003,0.22799999999999998,0.23399999999999999,0.21200000000000002,Happiness
tree,0.516,0.22400000000000003,0.22799999999999998,0.23399999999999999,0.21200000000000002,Happiness
lost,0.268,0.48600000000000004,0.58,0.6940000000000001,0.33199999999999996,Fear
less,0,0,0,0,0,Happiness
less,0,0,0,0,0,Happiness
lost,0.268,0.48600000000000004,0.58,0.6940000000000001,0.33199999999999996,Fear
slow,0.3,0.442,0.378,0.33799999999999997,0.37,Anger
sleep,0.858,0.244,0.298,0.262,0.236,Happiness
like good much more,0.7072,0.18719999999999998,0.18239999999999998,0.1936,0.1808,Happiness
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998,Happiness
mail,0.708,0.27599999999999997,0.27,0.284,0.23399999999999999,Happiness
delight,0.9400000000000001,0.21800000000000003,0.22599999999999998,0.22599999999999998,0.21600000000000003,Happiness
tower tower destroy,0.2686666666666666,0.43466666666666665,0.42733333333333334,0.4726666666666667,0.338,Fear
game,0.706,0.378,0.318,0.294,0.24,Happiness
tool,0.316,0.266,0.242,0.27,0.246,Happiness
trouble home,0.538,0.39499999999999996,0.41899999999999993,0.425,0.28200000000000003,Happiness
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25,Happiness
love,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244,Happiness
mail,0.708,0.27599999999999997,0.27,0.284,0.23399999999999999,Happiness
nice,0.8539999999999999,0.22200000000000003,0.23199999999999998,0.22799999999999998,0.22400000000000003,Happiness
life any,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
life any,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
life any,0.9119999999999999,0.356,0.4,0.404,0.272,Happiness
time,0.414,0.356,0.39,0.43200000000000005,0.264,Fear
unhappy impressed never,0.47400000000000003,0.383,0.491,0.375,0.297,Sadness
letter,0.584,0.264,0.296,0.296,0.242,Happiness
radio,0.6599999999999999,0.324,0.298,0.22799999999999998,0.268,Happiness
crash,0.238,0.564,0.6759999999999999,0.728,0.434,Fear
most powerful,0.6012,0.28800000000000003,0.23040000000000002,0.40499999999999997,0.2358,Happiness
most powerful,0.6012,0.28800000000000003,0.23040000000000002,0.40499999999999997,0.2358,Happiness
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25,Happiness
tool,0.316,0.266,0.242,0.27,0.246,Happiness
part like,0.316,0.256,0.298,0.274,0.252,Happiness
spring,0.874,0.236,0.246,0.236,0.242,Happiness
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003,Happiness
hope watch,0.607,0.23500000000000001,0.273,0.274,0.23900000000000002,Happiness
